i_doc,doc,Topic 1,Topic 2
0,dc0ce32f-d5aa-489f-ba4b-e01443815121.FPKM.txt.gz,0.5052994009308955,0.4947005990691044
1,2b33014e-c7ff-41aa-82bf-3121756639ad.FPKM.txt.gz,0.5059268251931235,0.49407317480687657
2,397e302e-393e-4f54-b360-fcffe394271e.FPKM.txt.gz,0.5019710142502947,0.49802898574970544
3,037b5a94-487e-4f5b-90a3-d696eb4a8a3e.FPKM.txt.gz,0.49917757941216534,0.5008224205878347
4,5e010a9a-7f65-434b-ae4c-43948461187c.FPKM.txt.gz,0.5030842686751711,0.49691573132482897
5,ae59d924-06ec-428d-b470-e78ed92c5e36.FPKM.txt.gz,0.4963281094404357,0.5036718905595642
6,2b2b6341-1f6d-4acc-8a67-0ba8ab051ee8.FPKM.txt.gz,0.5077861754808849,0.49221382451911505
7,87d1452e-8ec6-4c75-a03b-361738c728c0.FPKM.txt.gz,0.5067656540167768,0.49323434598322324
8,5d420937-4d97-4f04-9ce9-754054261d97.FPKM.txt.gz,0.509307110336541,0.4906928896634591
9,c622f68c-e37c-45ee-a266-ae704629f0f6.FPKM.txt.gz,0.4951431229010276,0.5048568770989724
10,4ed9b51a-78a1-48c7-90bd-8ecd2e5767ad.FPKM.txt.gz,0.5019250706984854,0.49807492930151465
11,20a96363-a968-445a-bd9a-96b27e403516.FPKM.txt.gz,0.5102695522227682,0.4897304477772318
12,5f5460db-801d-4d87-ac5c-4b28ab42d8b9.FPKM.txt.gz,0.5012713311823002,0.4987286688176997
13,314b3b08-27e7-4936-a7d9-2dce4e4d3db7.FPKM.txt.gz,0.5207791184327044,0.47922088156729564
14,47b14505-ca81-4d39-8eca-0cb773f8934e.FPKM.txt.gz,0.5048255030430424,0.49517449695695764
15,fddb387d-716e-48ca-9e99-483564c5384b.FPKM.txt.gz,0.5065050270945244,0.4934949729054755
16,83053f28-d761-4d5a-acd6-855cb22e46e2.FPKM.txt.gz,0.5040438308543786,0.49595616914562135
17,1b3deeeb-5fde-4154-a57f-bb575ccfb2be.FPKM.txt.gz,0.5007211133070539,0.49927888669294596
18,eb3fc2fd-468c-42b4-bffe-700011c0a918.FPKM.txt.gz,0.500250072099087,0.499749927900913
19,b0a26c8d-9863-4352-8abe-dde66bdb8e55.FPKM.txt.gz,0.49100152982220535,0.5089984701777948
20,dc674030-76f0-412d-8491-586a928803fb.FPKM.txt.gz,0.49092632418924825,0.5090736758107518
21,b30ff193-2e02-443a-9a87-7ab4027bccaf.FPKM.txt.gz,0.5043656224519228,0.4956343775480771
22,23e87533-2220-4b0d-b3e2-43707cb25858.FPKM.txt.gz,0.5036293537888277,0.4963706462111723
23,f387829d-a128-4eda-9d8a-10d63bb1ee9c.FPKM.txt.gz,0.5000280141114466,0.49997198588855346
24,5774022a-7bf2-4fdd-a4a5-f9aa33c2174d.FPKM.txt.gz,0.506709021258936,0.4932909787410639
25,18ec943b-2068-467c-82df-07c60f4ed200.FPKM.txt.gz,0.5001472591878723,0.4998527408121277
26,d20acb1e-7d44-4a0f-9ad4-2cc39c8fb151.FPKM.txt.gz,0.49581581854229123,0.5041841814577087
27,430d5203-9a93-4e33-94fa-aa4e0970989c.FPKM.txt.gz,0.49817485336616507,0.501825146633835
28,e78e2bc9-95d1-4ee7-a42f-c548715ca6f7.FPKM.txt.gz,0.49999481972278476,0.5000051802772153
29,ac3052a6-d735-4755-9145-80b9f633c838.FPKM.txt.gz,0.49476887164558964,0.5052311283544104
30,60f8b5a7-a7da-4dd6-88d0-97dbf4c3c269.FPKM.txt.gz,0.5010822173594723,0.49891778264052766
31,60a2aca4-1635-4343-81cd-9d7f68d3c395.FPKM.txt.gz,0.49170396920710563,0.5082960307928943
32,55adf423-02a4-425b-b57d-2d804a96320d.FPKM.txt.gz,0.5042630874636845,0.4957369125363156
33,7ea958f2-f45d-4549-9d45-07c51eebae99.FPKM.txt.gz,0.496669478855602,0.503330521144398
34,cfd41bd1-a69c-470a-be0a-885732277544.FPKM.txt.gz,0.4994738366263074,0.5005261633736926
35,2c4641bd-928f-4fa2-9931-3351955c2396.FPKM.txt.gz,0.5020451045280535,0.49795489547194643
36,d38d30c2-78fe-4e5f-a94b-56080bf4371a.FPKM.txt.gz,0.5007200343384159,0.49927996566158395
37,f0051b3a-479d-4410-ab85-270618818492.FPKM.txt.gz,0.49773051478014746,0.5022694852198526
38,04c8f4a3-77c8-4085-ae46-ae66ab486c08.FPKM.txt.gz,0.509343106008144,0.4906568939918559
39,f5abf3ae-a7bd-4606-bd9a-2633a82eb65c.FPKM.txt.gz,0.5003082241371767,0.4996917758628234
40,c962af41-67e1-4e18-9d59-cee591ef98f9.FPKM.txt.gz,0.5050826149430998,0.4949173850569001
41,73912113-540a-41bd-ada5-4f427592dfee.FPKM.txt.gz,0.5043230053585254,0.49567699464147463
42,430d6c41-8efd-4e14-9876-5901e770f74d.FPKM.txt.gz,0.4905638928888045,0.5094361071111956
43,f9deb5e8-3a97-4eba-8b67-c71068a1bc93.FPKM.txt.gz,0.4976207823646277,0.5023792176353723
44,3d936a71-67c1-4173-82a4-12a667bcf3e9.FPKM.txt.gz,0.496722395644155,0.5032776043558449
45,1477e0a8-d5fb-4572-8caa-c6f2d1786402.FPKM.txt.gz,0.500406082892429,0.499593917107571
46,8cd200d8-da0a-4176-8665-d527343c7264.FPKM.txt.gz,0.49801821037501015,0.5019817896249898
47,433237bf-1db2-4d5b-98f8-2e1c5796c65f.FPKM.txt.gz,0.5011079169556794,0.4988920830443206
48,7b39751b-6e15-416c-b879-42c76270e133.FPKM.txt.gz,0.4923469083143169,0.5076530916856832
49,69f590a7-8b7d-46e4-9a90-a1a3d59771f9.FPKM.txt.gz,0.5048562245004765,0.49514377549952343
50,bfcc0178-87a0-481d-b694-eb429fdfbaf4.FPKM.txt.gz,0.5121012075381343,0.4878987924618657
51,5230a3f7-5cec-4a22-a2d8-600d0f6b0d2f.FPKM.txt.gz,0.4949941509291129,0.5050058490708872
52,ed610a8d-576a-4f6a-8259-01f9dd48b9d4.FPKM.txt.gz,0.5048885925630641,0.4951114074369359
53,1a0ba473-dd46-4a74-af37-784643492999.FPKM.txt.gz,0.49599340942462905,0.504006590575371
54,fab01c26-ff5b-4db5-bb5f-5b17847ca2b5.FPKM.txt.gz,0.4979189754069114,0.5020810245930886
55,d14e0a59-4f3a-4d92-9a54-82925bd470aa.FPKM.txt.gz,0.5031285377242883,0.49687146227571166
56,43b83f4b-dea9-4821-902b-d600fe8c03e7.FPKM.txt.gz,0.49486945544862926,0.5051305445513707
57,3be615b7-aa41-47c4-852d-a5423cd03188.FPKM.txt.gz,0.5013625604802374,0.4986374395197625
58,5d6d057e-dd3f-4a85-8bf1-74d5069c7d9d.FPKM.txt.gz,0.513162034407576,0.48683796559242404
59,276b725d-0218-4fdd-896e-c727cc7de8e2.FPKM.txt.gz,0.48546466298185265,0.5145353370181474
60,7fe42315-1c0a-46cd-9b38-c09841337a96.FPKM.txt.gz,0.4976986360206839,0.502301363979316
61,7352c749-5f16-4c5d-bab8-740dac7a5c0d.FPKM.txt.gz,0.4948155908588947,0.5051844091411053
62,b0546d5c-875e-4086-9155-7ac41b92ba52.FPKM.txt.gz,0.5042919655746549,0.495708034425345
63,2d0ce6d3-9a09-46ba-9c91-bd4f3764e490.FPKM.txt.gz,0.5038586840238659,0.4961413159761342
64,6261ea0e-e248-4620-ac4c-b90ffc580938.FPKM.txt.gz,0.49188796101408727,0.5081120389859127
65,b08b8095-f54b-4649-ae13-cfdac7c7c5f2.FPKM.txt.gz,0.5017548915950542,0.4982451084049459
66,4938e83e-4ff0-4880-bc31-aa52e3a68ec2.FPKM.txt.gz,0.5050102019479825,0.49498979805201754
67,79caf319-b6a9-4e02-aede-444242d215d4.FPKM.txt.gz,0.5028696575524193,0.4971303424475807
68,e24662bd-3b02-4762-b306-75f98b700375.FPKM.txt.gz,0.5039394161888079,0.49606058381119217
69,944c109e-c6eb-4073-bac9-541585602d59.FPKM.txt.gz,0.49537531926709555,0.5046246807329045
70,96978a72-9b98-4238-abab-cbf1c41bf5f8.FPKM.txt.gz,0.4963827544874145,0.5036172455125856
71,9a07164a-711f-460d-a2cb-43651c85bcde.FPKM.txt.gz,0.5039941292029901,0.4960058707970099
72,b2bd3b9d-2380-47bb-a13d-a4e7a00d6740.FPKM.txt.gz,0.500461144341063,0.4995388556589369
73,113872f7-02c9-4a3f-9af6-fd70130c458a.FPKM.txt.gz,0.4983244932213204,0.5016755067786797
74,9c62a984-f89a-4838-af13-786468b293c1.FPKM.txt.gz,0.49712296862746436,0.5028770313725356
75,7d6848a5-7dfc-4494-9095-4e89fea1aee5.FPKM.txt.gz,0.4958093462217078,0.5041906537782922
76,2fa4738b-04ba-4d04-b95a-1f9b08cba802.FPKM.txt.gz,0.492260265518265,0.507739734481735
77,55e976c2-4953-4014-8264-6c703a5eacbc.FPKM.txt.gz,0.496028089116185,0.503971910883815
78,22c44a19-4cbb-4950-acf5-8d23a3fcb0a7.FPKM.txt.gz,0.49844019515258314,0.5015598048474169
79,971ad289-437b-4c53-8d7c-6b6e9000aab5.FPKM.txt.gz,0.4960777887937651,0.5039222112062348
80,f7a7853b-6fd7-4b89-b567-3798df13b4fd.FPKM.txt.gz,0.49465859887234437,0.5053414011276557
81,d4ab2d5f-6980-4974-8f65-5e260bb6fb7d.FPKM.txt.gz,0.5009933136573371,0.49900668634266276
82,0bf53fc6-b8fb-4e6d-9297-4129c708f3da.FPKM.txt.gz,0.5062553040104634,0.4937446959895365
83,d6ee768c-7705-468c-bc8a-298c71ce1c8d.FPKM.txt.gz,0.4984462768209397,0.5015537231790603
84,c1a0244b-d1df-4457-b21d-14006133525a.FPKM.txt.gz,0.5060311345027425,0.4939688654972576
85,5c7f58e7-f1a5-44e5-a6f5-853c83b84016.FPKM.txt.gz,0.4967095276243452,0.5032904723756547
86,47caf079-95ad-4c12-b8cf-fb333f72900d.FPKM.txt.gz,0.5074491727462193,0.49255082725378074
87,c03b9756-2611-404f-ba89-79e7143381bb.FPKM.txt.gz,0.5084232579883528,0.49157674201164714
88,898379ca-0a5c-4436-95d1-bb50239864ea.FPKM.txt.gz,0.5081258121366172,0.4918741878633827
89,f64e55d6-0f87-4a4d-a95e-c0b82f7268db.FPKM.txt.gz,0.49450197299356213,0.5054980270064378
90,d31beca5-e987-4def-906a-63f68ecc5c7a.FPKM.txt.gz,0.4960752076789831,0.503924792321017
91,6d158f35-9847-41fd-814e-9bb63cca955f.FPKM.txt.gz,0.5039835067466569,0.496016493253343
92,1731040e-8598-4766-b768-505805c0d92b.FPKM.txt.gz,0.49242962280977576,0.5075703771902242
93,58ce6671-f931-42fc-acb2-fac1ad460a22.FPKM.txt.gz,0.49374886119987077,0.5062511388001292
94,c28c0258-a9e8-45fa-8f53-6dd36e38e854.FPKM.txt.gz,0.48870041744536225,0.5112995825546378
95,d23a059b-5f83-4044-9694-94e641d763ed.FPKM.txt.gz,0.5031408691168392,0.49685913088316075
96,65a21b09-322b-47cf-86bf-88916094c4f7.FPKM.txt.gz,0.5029684518561692,0.4970315481438307
97,60040f95-8414-4956-bd8a-ec461a49207c.FPKM.txt.gz,0.4886745622511282,0.5113254377488717
98,cd961e28-af13-4780-a068-35ff5548a3d2.FPKM.txt.gz,0.5024499409251575,0.4975500590748425
99,96717cca-f561-43ee-8fac-74c9aa43c202.FPKM.txt.gz,0.5019588784687018,0.49804112153129815
100,c9381f51-ec09-4487-88a4-8e94452e4893.FPKM.txt.gz,0.5121825034923625,0.48781749650763756
101,bcd07e88-975d-4f4b-9b2e-33ad0f2211f3.FPKM.txt.gz,0.49199911976908417,0.5080008802309158
102,78a560b2-9ce7-43c9-9d77-dac465e13a0c.FPKM.txt.gz,0.4976809467992454,0.5023190532007547
103,2ef45476-2bea-4b74-9d97-a33898386d5e.FPKM.txt.gz,0.49997879286623903,0.500021207133761
104,9813b5d6-2309-4e67-85c0-1fae01d9672d.FPKM.txt.gz,0.49760769951821887,0.5023923004817812
105,8f4891e2-55c1-48f4-bdce-c3848f74b8dc.FPKM.txt.gz,0.5039216038900002,0.49607839610999976
106,a874f8c4-d1f9-4122-b78a-7bc017878fd3.FPKM.txt.gz,0.4961829596897934,0.5038170403102066
107,54e1ee85-dbfa-499a-9bdd-6935a7661970.FPKM.txt.gz,0.50175895968196,0.49824104031803995
108,0b89acda-ea9e-4a21-83f8-e3195f4395e9.FPKM.txt.gz,0.49915316117741987,0.5008468388225802
109,ec2c4c86-5eaf-4f58-8da7-a9528f9922b9.FPKM.txt.gz,0.49525724945773386,0.5047427505422661
110,48a39e37-0380-4465-8311-6c5c6aff522a.FPKM.txt.gz,0.4844367940630566,0.5155632059369434
111,78f79907-8bb5-408e-8bec-4dbe0d81174a.FPKM.txt.gz,0.4926816911317911,0.5073183088682088
112,cb537a4c-7b5c-493f-8dea-6fd0107e6c58.FPKM.txt.gz,0.5123735993443355,0.48762640065566454
113,fc867c2d-8e5d-4e2a-80b2-48be873efc56.FPKM.txt.gz,0.5030378052935831,0.4969621947064169
114,072e3af5-5598-4189-ab06-c5455442f322.FPKM.txt.gz,0.4989808297566863,0.5010191702433137
115,b7fcdf45-6b26-46e8-aa40-2761354d1251.FPKM.txt.gz,0.5015873627803217,0.4984126372196784
116,9b77c8a1-a670-4011-82d7-bc4cbab06486.FPKM.txt.gz,0.501477746321734,0.49852225367826597
117,513de6b7-faa2-4611-9f68-1334204ef397.FPKM.txt.gz,0.4978194711947499,0.5021805288052501
118,c71da743-de94-46d0-9ec0-fed1574845b9.FPKM.txt.gz,0.5140470013670003,0.4859529986329998
119,05582ed0-da34-418a-b96e-fb4505e9ee03.FPKM.txt.gz,0.5095566070042291,0.490443392995771
120,b468a0f7-2b37-4988-a179-34870f3ff1fb.FPKM.txt.gz,0.5114527995427058,0.48854720045729416
121,1da49483-5cea-4652-8357-e8fba5f77268.FPKM.txt.gz,0.4997504756608221,0.5002495243391779
122,5af9de4f-1220-4e7f-a58e-fd3473418754.FPKM.txt.gz,0.501820637112933,0.49817936288706693
123,2fec727f-b73d-4ae0-8b3c-5e85483e39d8.FPKM.txt.gz,0.49745904362758686,0.5025409563724131
124,2391658d-7cf2-4a09-8dd5-19ea7a37dadf.FPKM.txt.gz,0.5083744043655974,0.49162559563440245
125,be6f5b47-f164-4947-9b35-02f94248e462.FPKM.txt.gz,0.5145395887361145,0.4854604112638855
126,708e035d-e38b-4969-a96e-f7c324b3f8a3.FPKM.txt.gz,0.5079029516715245,0.49209704832847556
127,58f98e52-c594-4bea-bf7d-9f75c09d0917.FPKM.txt.gz,0.5017469356168761,0.4982530643831239
128,c763a179-e1ba-43a6-b34f-cbe73098e535.FPKM.txt.gz,0.5083417448752843,0.4916582551247158
129,cfccab4c-4b17-4012-a19b-5141f7a5b68f.FPKM.txt.gz,0.5040323762738395,0.49596762372616054
130,acec1346-4e7b-4e74-bc33-980e56dfafee.FPKM.txt.gz,0.5002816225765068,0.4997183774234933
131,36c6972a-3041-478c-a68d-702af9cc4954.FPKM.txt.gz,0.5059625919634926,0.49403740803650736
132,7d9b1591-42eb-4d02-978e-0a194d498d6c.FPKM.txt.gz,0.4939884068814283,0.5060115931185716
133,4b539965-2208-4574-8281-6109028eeec3.FPKM.txt.gz,0.4958415781936522,0.5041584218063478
134,6095b94e-2101-4128-ae51-f0c77daf7811.FPKM.txt.gz,0.4971743631270725,0.5028256368729275
135,5a7f277a-28b9-403b-959b-51e4b024084b.FPKM.txt.gz,0.49397403420812763,0.5060259657918724
136,09572b33-5517-462d-9a46-ec3d9b11b59b.FPKM.txt.gz,0.5007143551853684,0.4992856448146315
137,d0d7fae1-355e-4ada-a469-b69d59c1edfe.FPKM.txt.gz,0.49809176945149203,0.501908230548508
138,46a20956-b5c5-4bbd-baad-cfcaaad3b3f5.FPKM.txt.gz,0.501936347640647,0.49806365235935307
139,1aeb8b9e-bf79-415d-a8dd-a63c3fbe2bab.FPKM.txt.gz,0.5030919195099924,0.49690808049000756
140,b92498c2-6e54-4fd0-b752-18932e915381.FPKM.txt.gz,0.506871353729208,0.493128646270792
141,ac6fccd6-d05f-40c7-9afe-82fa33ce919a.FPKM.txt.gz,0.49988674956816814,0.500113250431832
142,962e3a62-1076-47d2-9b42-d95503e967be.FPKM.txt.gz,0.49775666266097274,0.5022433373390273
143,bfd76989-9812-4065-9e07-22a1bc498018.FPKM.txt.gz,0.49984255780362585,0.5001574421963743
144,d1757d87-4920-473b-8586-24192541cb02.FPKM.txt.gz,0.5019256867070498,0.4980743132929501
145,cc69ddad-2cd9-4a2c-8f42-56326c61f6de.FPKM.txt.gz,0.4966447067503226,0.5033552932496774
146,5d259206-1431-48f8-abc3-3001bab5243d.FPKM.txt.gz,0.5076876389856895,0.4923123610143106
147,f8332a4b-0365-4732-a6b8-a3998872e24c.FPKM.txt.gz,0.514084825590692,0.48591517440930804
148,ecc62f3c-7ddb-425d-9c68-e3ce3f5872f0.FPKM.txt.gz,0.49998375295705416,0.5000162470429458
149,99580e31-0d96-415a-9519-91c493709684.FPKM.txt.gz,0.5022206533771862,0.4977793466228138
150,96c5f203-2d5b-4519-8a58-0a70934bb3de.FPKM.txt.gz,0.5065672627517994,0.4934327372482006
151,7dc7ff68-7d6d-4ead-8725-0f643ece6b78.FPKM.txt.gz,0.49854043832957856,0.5014595616704215
152,7f44e5e1-cea0-4cf9-9a2c-972a3f8d6038.FPKM.txt.gz,0.493911339448795,0.5060886605512049
153,ce84840f-f5c3-4e67-baf6-c574cf585169.FPKM.txt.gz,0.508097900516012,0.4919020994839881
154,ea440a6e-8009-4fbe-a650-bfdd88f60cd6.FPKM.txt.gz,0.4972484723541049,0.5027515276458951
155,091be805-db73-4d7c-852a-c13b9923c13a.FPKM.txt.gz,0.4992432802421203,0.5007567197578797
156,7fd4d7c0-5dd2-4ce8-a1ec-3f0271bf04d2.FPKM.txt.gz,0.5036156735356909,0.4963843264643092
157,25b2851d-cbfd-4b98-afc0-038e75ae83a3.FPKM.txt.gz,0.5045774349178329,0.495422565082167
158,a13a7cfe-e4dd-4d78-83f9-0179332d9efd.FPKM.txt.gz,0.49499877431279893,0.5050012256872011
159,837e6048-97d1-4180-b385-683e99e9b628.FPKM.txt.gz,0.49244823649771524,0.5075517635022848
160,6f9413df-3cff-4e32-87a0-b3e891ffa786.FPKM.txt.gz,0.4919842322750115,0.5080157677249886
161,ae3d90f2-e69b-4711-8e09-368c732cdc23.FPKM.txt.gz,0.5041695566272101,0.4958304433727899
162,15975c7c-40b7-4782-a4e8-a484f11ac63f.FPKM.txt.gz,0.49109345791280656,0.5089065420871934
163,840bb854-0669-485e-9d83-c4e1e4f10626.FPKM.txt.gz,0.49257305410137714,0.5074269458986228
164,2291ce95-0573-4402-8c25-ec5a824212d9.FPKM.txt.gz,0.5066564644526262,0.4933435355473738
165,153cb1b1-774c-4e65-b209-6a462b68cfc5.FPKM.txt.gz,0.5052418127377104,0.4947581872622896
166,dc76cdde-f77f-4604-94c4-0b150b9a56b4.FPKM.txt.gz,0.5027562822459218,0.49724371775407816
167,01c43c5e-8c81-41f0-88f8-94710f5cf1ae.FPKM.txt.gz,0.49880582616027275,0.5011941738397272
168,9bf66417-4431-4c23-9603-63273db48d39.FPKM.txt.gz,0.4971109652315777,0.5028890347684223
169,f1966e5e-98bb-438f-92aa-6fff48741313.FPKM.txt.gz,0.49465317155037275,0.5053468284496273
170,c5ed8e4f-a283-4605-88de-cadcac24d134.FPKM.txt.gz,0.5043112697166768,0.49568873028332316
171,6d53bf05-58d4-4633-b2da-0dd71d89ee91.FPKM.txt.gz,0.5246646506016114,0.47533534939838856
172,4cdd597f-ca43-4545-b84e-e5854c8a63c2.FPKM.txt.gz,0.4933131723280575,0.5066868276719425
173,d751b729-f6cf-4fdf-b55d-f82830f0b26c.FPKM.txt.gz,0.4938063291277613,0.5061936708722388
174,7c9551e0-06bb-4846-b407-a95931200318.FPKM.txt.gz,0.5031466878126408,0.49685331218735906
175,99d1feac-dbcb-4f01-8e41-8f6101d06515.FPKM.txt.gz,0.500100415243165,0.49989958475683505
176,b375ca9f-6408-496f-83c9-469c74ccc7a2.FPKM.txt.gz,0.5013026279480464,0.4986973720519536
177,d8454c9a-0054-49b0-adfd-7b4ce451ef77.FPKM.txt.gz,0.5056948079510953,0.49430519204890455
178,add93641-2f11-4373-a079-b8116e7dd3cc.FPKM.txt.gz,0.4895954546471189,0.510404545352881
179,fa0419a3-7d4d-40fe-aceb-3d70965387e3.FPKM.txt.gz,0.5085434305453335,0.4914565694546666
180,ae32fcc8-a1b7-47c8-b1c5-1e5cdbcf3725.FPKM.txt.gz,0.5110405178188812,0.4889594821811189
181,8a2863d8-26a3-443e-a36f-5c149de57136.FPKM.txt.gz,0.503154749304833,0.496845250695167
182,eb514a1a-536a-4ce7-ad6b-ec2267452d7a.FPKM.txt.gz,0.49638701048006645,0.5036129895199336
183,258b03ca-d1a3-4102-a953-476df48c3ae7.FPKM.txt.gz,0.4867662654990939,0.513233734500906
184,97f3c6a3-a3b8-4f59-9242-8845fa1c90a8.FPKM.txt.gz,0.5006970857050492,0.49930291429495083
185,f69a97ec-c6c0-4450-83f1-3280f31ad447.FPKM.txt.gz,0.49108976927071185,0.5089102307292882
186,394df3ed-9071-4731-8499-d83624d2a7fa.FPKM.txt.gz,0.4935185601715104,0.5064814398284896
187,e9889edc-cfbf-4213-9629-fde30511bd63.FPKM.txt.gz,0.5099107500028334,0.49008924999716663
188,29b681e1-b036-4b63-9113-59bb58618c8a.FPKM.txt.gz,0.5006466839527728,0.4993533160472272
189,43dc7dbc-8b13-48cf-8e06-ed102da87d57.FPKM.txt.gz,0.4962037916441402,0.5037962083558598
190,97fbdeeb-5066-44c3-93ad-b05917236933.FPKM.txt.gz,0.5031460548843304,0.49685394511566966
191,1b5c1647-d213-43f4-961c-ef74b269a152.FPKM.txt.gz,0.4936407028330074,0.5063592971669926
192,245ad8f3-c93e-40ac-8ff0-92e7a5dacc20.FPKM.txt.gz,0.5014748931410288,0.49852510685897117
193,ae95b302-bd9d-4d3b-a791-2f788bf53d24.FPKM.txt.gz,0.5098898010128711,0.49011019898712893
194,cea0635c-ac68-4712-937e-56ba8abca332.FPKM.txt.gz,0.4954794431047234,0.5045205568952766
195,9fc18ac7-7fce-4840-b2c5-5daac7e422cf.FPKM.txt.gz,0.5013840286707926,0.49861597132920754
196,029d304b-56ee-403e-ad39-0c2ce07d5a09.FPKM.txt.gz,0.5008968944796041,0.49910310552039605
197,5f02561f-c7c7-4cea-997e-cfdf2ae02128.FPKM.txt.gz,0.5049338418823516,0.49506615811764837
198,8dda6766-08f1-4f38-944f-30da042d3370.FPKM.txt.gz,0.49787993735975733,0.5021200626402427
199,0056ef0b-ecb9-443e-a694-1c0797a21e5c.FPKM.txt.gz,0.497382957969726,0.502617042030274
200,0b4a2460-8f70-4f60-85b3-95d0012d38c8.FPKM.txt.gz,0.4990020005636295,0.5009979994363706
201,01667231-844e-4f98-905c-c0ecafee35b5.FPKM.txt.gz,0.4977801498377988,0.5022198501622012
202,6b34f95d-8875-4a62-b90e-9cf9d92c8055.FPKM.txt.gz,0.4986226974660468,0.5013773025339531
203,80af6fa2-c963-4ab7-9965-8b1678f49376.FPKM.txt.gz,0.5087653298984806,0.4912346701015194
